global_id,document_type,document_title,xml_source
119122020004,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/119122020004.xml
119032019031,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/119032019031.xml
119032019034,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/119032019034.xml
202112019001,seadus,Eesti Vabariigi valitsuse ja Jaapani valitsuse vahelise töötamisõigusega turismi kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/202112019001.xml
103012019003,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/103012019003.xml
119032019079,seadus,Rahvusvahelise sanktsiooni seadus,https://www.riigiteataja.ee/akt/119032019079.xml
121122019023,seadus,Euroopa Parlamendi ja nõukogu määruse (EL) nr 211/2011 „Kodanikualgatuse kohta” rakendamise seadus,https://www.riigiteataja.ee/akt/121122019023.xml
128022020010,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/128022020010.xml
128022020011,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/128022020011.xml
109042020022,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/109042020022.xml
109042020021,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/109042020021.xml
109042020023,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/109042020023.xml
108012020015,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/108012020015.xml
108012020014,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/108012020014.xml
128022020025,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/128022020025.xml
128022020026,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/128022020026.xml
119032019118,seadus,Kaitseliidu seadus,https://www.riigiteataja.ee/akt/119032019118.xml
128022020007,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/128022020007.xml
128022020008,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/128022020008.xml
128022020006,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/128022020006.xml
128112019003,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/128112019003.xml
128022020021,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/128022020021.xml
128022020020,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/128022020020.xml
128022020019,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/128022020019.xml
109042020015,seadus,Puuetega inimeste sotsiaaltoetuste seadus,https://www.riigiteataja.ee/akt/109042020015.xml
121042020015,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/121042020015.xml
121042020014,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/121042020014.xml
121042020034,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/121042020034.xml
121042020043,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/121042020043.xml
121042020042,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/121042020042.xml
110072020070,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/110072020070.xml
110072020069,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/110072020069.xml
170063,seadus,Lõhkematerjaliseadus,https://www.riigiteataja.ee/akt/170063.xml
181245,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/181245.xml
119032019068,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/119032019068.xml
119122019010,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/119122019010.xml
119122019009,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/119122019009.xml
202062020001,seadus,"Eesti, Islandi, Leedu, Läti, Norra, Rootsi, Soome ja Taani vahelisele Põhjamaade Investeerimispanka käsitlevale 11. veebruari 2004. aasta lepingule lisatud põhikirja paragrahvi 14 muutmise kokkuleppe heakskiitmise seadus",https://www.riigiteataja.ee/akt/202062020001.xml
119122019012,seadus,Prokuratuuriseadus,https://www.riigiteataja.ee/akt/119122019012.xml
106052020032,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/106052020032.xml
122052020005,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122052020005.xml
106052020047,seadus,Välismaalaste seadus,https://www.riigiteataja.ee/akt/106052020047.xml
121042020051,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/121042020051.xml
121042020052,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/121042020052.xml
106052020029,seadus,Põhikooli- ja gümnaasiumiseadus,https://www.riigiteataja.ee/akt/106052020029.xml
106052020028,seadus,Põhikooli- ja gümnaasiumiseadus,https://www.riigiteataja.ee/akt/106052020028.xml
119032019088,seadus,Kutseõppeasutuse seadus,https://www.riigiteataja.ee/akt/119032019088.xml
110072020056,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/110072020056.xml
110072020055,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/110072020055.xml
13270997,seadus,Piiriülese keskkonnamõju hindamise konventsiooni muudatuste ja keskkonnamõju strateegilise hindamise protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13270997.xml
220092012001,seadus,"Belgia Kuningriigi, Bulgaaria Vabariigi, Tšehhi Vabariigi, Taani Kuningriigi, Saksamaa Liitvabariigi, Eesti Vabariigi, Iirimaa, Kreeka Vabariigi, Hispaania Kuningriigi, Prantsuse Vabariigi, Itaalia Vabariigi, Küprose Vabariigi, Läti Vabariigi, Leedu Vabariigi, Luksemburgi Suurhertsogiriigi, Ungari Vabariigi, Malta Vabariigi, Madalmaade Kuningriigi, Austria Vabariigi, Poola Vabariigi, Portugali Vabariigi, Rumeenia, Sloveenia Vabariigi, Slovaki Vabariigi, Soome Vabariigi, Rootsi Kuningriigi, Suurbritannia ja Põhja-Iiri Ühendkuningriigi (Euroopa Liidu liikmesriikide) ning Horvaatia Vabariigi vahelise Horvaatia Vabariigi Euroopa Liiduga ühinemise lepingu ratifitseerimise seadus",https://www.riigiteataja.ee/akt/220092012001.xml
207072015004,seadus,Eesti Vabariigi ja Euroopa Kosmoseagentuuri vahelise Euroopa koostööriigi kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/207072015004.xml
110072020017,seadus,Hasartmänguseadus,https://www.riigiteataja.ee/akt/110072020017.xml
110072020023,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/110072020023.xml
110072020022,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/110072020022.xml
110072020033,seadus,Väärteomenetluse seadustik,https://www.riigiteataja.ee/akt/110072020033.xml
101072020016,seadus,Söödaseadus,https://www.riigiteataja.ee/akt/101072020016.xml
101072020017,seadus,Taimede paljundamise ja sordikaitse seadus,https://www.riigiteataja.ee/akt/101072020017.xml
103012020011,seadus,Kohaliku omavalitsuse volikogu valimise seadus,https://www.riigiteataja.ee/akt/103012020011.xml
202122020001,seadus,Eesti Vabariigi ja Euroopa Tuumauuringute Organisatsiooni (CERN) vahelise CERN-iga ühinemise eelses staadiumis assotsieerunud liikme staatuse andmist käsitleva kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/202122020001.xml
202122020003,seadus,Ühelt poolt Euroopa Liidu ja selle liikmesriikide ning teiselt poolt Vietnami Sotsialistliku Vabariigi vahelise investeeringute kaitse lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/202122020003.xml
102122020007,seadus,2020. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/102122020007.xml
110072020054,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/110072020054.xml
121112020005,seadus,Hasartmänguseadus,https://www.riigiteataja.ee/akt/121112020005.xml
130122020013,seadus,Pankrotiseadus,https://www.riigiteataja.ee/akt/130122020013.xml
120062020004,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/120062020004.xml
113032019038,seadus,Avaliku teenistuse seadus,https://www.riigiteataja.ee/akt/113032019038.xml
110122020029,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/110122020029.xml
109072020005,seadus,Töölepingu seadus,https://www.riigiteataja.ee/akt/109072020005.xml
127102020003,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/127102020003.xml
127102020004,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/127102020004.xml
103012020013,seadus,Riigikogu valimise seadus,https://www.riigiteataja.ee/akt/103012020013.xml
113112020007,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/113112020007.xml
110072020042,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/110072020042.xml
110072020092,seadus,Jäätmeseadus,https://www.riigiteataja.ee/akt/110072020092.xml
110072020093,seadus,Jäätmeseadus,https://www.riigiteataja.ee/akt/110072020093.xml
130102020007,seadus,Ehitusseadustik,https://www.riigiteataja.ee/akt/130102020007.xml
121112020020,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/121112020020.xml
110072020096,seadus,Kemikaaliseadus,https://www.riigiteataja.ee/akt/110072020096.xml
103012020015,seadus,Rahvahääletuse seadus,https://www.riigiteataja.ee/akt/103012020015.xml
117122020012,seadus,2021. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/117122020012.xml
206032013001,seadus,Rahvusvahelise tollitariifide väljakuulutamise liidu asutamiskonventsiooni denonsseerimise seadus,https://www.riigiteataja.ee/akt/206032013001.xml
110072020037,seadus,Atmosfääriõhu kaitse seadus,https://www.riigiteataja.ee/akt/110072020037.xml
110072020036,seadus,Atmosfääriõhu kaitse seadus,https://www.riigiteataja.ee/akt/110072020036.xml
101072020015,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/101072020015.xml
101072020014,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/101072020014.xml
110072020041,seadus,Ehitusseadustik,https://www.riigiteataja.ee/akt/110072020041.xml
110072020051,seadus,Keskkonnavastutuse seadus,https://www.riigiteataja.ee/akt/110072020051.xml
130102020013,seadus,Raudteeseadus,https://www.riigiteataja.ee/akt/130102020013.xml
225112020001,seadus,Euroopa Liidu liikmesriikide vaheliste kahepoolsete investeerimislepingute lõpetamise lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/225112020001.xml
113032019010,seadus,Kutseseadus,https://www.riigiteataja.ee/akt/113032019010.xml
113032019009,seadus,"Kultuuriväärtuste väljaveo, ekspordi ja sisseveo seadus",https://www.riigiteataja.ee/akt/113032019009.xml
104012021032,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/104012021032.xml
104012021031,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/104012021031.xml
110122020028,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/110122020028.xml
122122020039,seadus,Advokatuuriseadus,https://www.riigiteataja.ee/akt/122122020039.xml
113112020006,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/113112020006.xml
121112020014,seadus,Rahapesu ja terrorismi rahastamise tõkestamise seadus,https://www.riigiteataja.ee/akt/121112020014.xml
119052020014,seadus,Tubakaseadus,https://www.riigiteataja.ee/akt/119052020014.xml
110072020014,seadus,Audiitortegevuse seadus,https://www.riigiteataja.ee/akt/110072020014.xml
110072020012,seadus,Rahapesu ja terrorismi rahastamise tõkestamise seadus,https://www.riigiteataja.ee/akt/110072020012.xml
110072020011,seadus,Rahapesu ja terrorismi rahastamise tõkestamise seadus,https://www.riigiteataja.ee/akt/110072020011.xml
110072020010,seadus,Rahapesu ja terrorismi rahastamise tõkestamise seadus,https://www.riigiteataja.ee/akt/110072020010.xml
104072020003,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/104072020003.xml
110072020016,seadus,Finantsinspektsiooni seadus,https://www.riigiteataja.ee/akt/110072020016.xml
110072020032,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/110072020032.xml
110072020029,seadus,Rahvusvahelise sanktsiooni seadus,https://www.riigiteataja.ee/akt/110072020029.xml
226112020001,seadus,Eesti Vabariigi valitsuse ja Rootsi Kuningriigi valitsuse vahelise investeeringute soodustamise ja vastastikuse kaitse lepingu muutmise ja lõpetamise kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/226112020001.xml
104012021005,seadus,Kaubandustegevuse seadus,https://www.riigiteataja.ee/akt/104012021005.xml
123122020014,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/123122020014.xml
110122020019,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/110122020019.xml
110122020031,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/110122020031.xml
846859,seadus,Maailma Terviseorganisatsiooni põhikirja ja selle muudatuste heakskiitmise seadus,https://www.riigiteataja.ee/akt/846859.xml
970764,seadus,Keskkonnakasutusest laekuva raha kasutamise seadus,https://www.riigiteataja.ee/akt/970764.xml
832129,seadus,Kaabelleviseadus,https://www.riigiteataja.ee/akt/832129.xml
13312109,seadus,Riigi Teataja seadus,https://www.riigiteataja.ee/akt/13312109.xml
769989,seadus,Telekommunikatsiooniseadus,https://www.riigiteataja.ee/akt/769989.xml
135568,seadus,Telekommunikatsiooniseadus,https://www.riigiteataja.ee/akt/135568.xml
952116,seadus,Töötu sotsiaalse kaitse seadus,https://www.riigiteataja.ee/akt/952116.xml
905047,seadus,Tubakaseadus,https://www.riigiteataja.ee/akt/905047.xml
125102016017,seadus,Perioodi 2004–2006 struktuuritoetuse seadus,https://www.riigiteataja.ee/akt/125102016017.xml
751076,seadus,Investeerimisfondide seadus,https://www.riigiteataja.ee/akt/751076.xml
979996,seadus,Pagulaste seadus,https://www.riigiteataja.ee/akt/979996.xml
113032019110,seadus,Perioodi 2007–2013 struktuuritoetuse seadus,https://www.riigiteataja.ee/akt/113032019110.xml
104012021009,seadus,Lõhkematerjaliseadus,https://www.riigiteataja.ee/akt/104012021009.xml
109032011009,seadus,Eesti Rahvusraamatukogu seadus,https://www.riigiteataja.ee/akt/109032011009.xml
13338081,seadus,Rahva ja eluruumide loenduse seadus,https://www.riigiteataja.ee/akt/13338081.xml
975614,seadus,Seemne ja taimse paljundusmaterjali seadus,https://www.riigiteataja.ee/akt/975614.xml
749082,seadus,Intellektuaalset omandit rikkuva kauba sisse- ja väljaveo tõkestamise seadus,https://www.riigiteataja.ee/akt/749082.xml
131032022011,seadus,Töölepingu seadus,https://www.riigiteataja.ee/akt/131032022011.xml
122122021027,seadus,Töötervishoiu ja tööohutuse seadus,https://www.riigiteataja.ee/akt/122122021027.xml
130122021007,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/130122021007.xml
123042022028,seadus,2019. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022028.xml
123042022011,seadus,2007. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022011.xml
123042022027,seadus,2018. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022027.xml
123042022005,seadus,"Seadus ""2004. aasta riigieelarve""",https://www.riigiteataja.ee/akt/123042022005.xml
123042022020,seadus,2011. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022020.xml
123042022021,seadus,2013. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022021.xml
123042022024,seadus,2015. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022024.xml
123042022023,seadus,2014. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022023.xml
123042022022,seadus,2012. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022022.xml
123042022026,seadus,2017. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022026.xml
123042022025,seadus,2016. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022025.xml
123042022007,seadus,2005. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022007.xml
123042022013,seadus,2008. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022013.xml
123042022015,seadus,2009. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022015.xml
123042022019,seadus,2010. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022019.xml
123042022009,seadus,2006. aasta riigieelarve seadus,https://www.riigiteataja.ee/akt/123042022009.xml
123042022003,seadus,Seadus 2003. aasta riigieelarve,https://www.riigiteataja.ee/akt/123042022003.xml
115032022008,seadus,Välismaalaste seadus,https://www.riigiteataja.ee/akt/115032022008.xml
123042022018,seadus,Riigi 2009. aasta teise lisaeelarve seadusega seonduvalt teiste seaduste muutmise seaduse rakendamise seadus,https://www.riigiteataja.ee/akt/123042022018.xml
121042020062,seadus,Riigi 2020. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/121042020062.xml
117042021006,seadus,Riigi 2021. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/117042021006.xml
123042022017,seadus,Riigi 2009. aasta teine lisaeelarve seadus,https://www.riigiteataja.ee/akt/123042022017.xml
123042022010,seadus,Riigi 2006. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/123042022010.xml
123042022012,seadus,Riigi 2007. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/123042022012.xml
123042022008,seadus,Riigi 2005. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/123042022008.xml
123042022014,seadus,Riigi 2008. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/123042022014.xml
125052022004,seadus,Riigi 2022. aasta lisaeelarve seadus,https://www.riigiteataja.ee/akt/125052022004.xml
127052022022,seadus,Keskkonnaregistri seadus,https://www.riigiteataja.ee/akt/127052022022.xml
118052022005,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/118052022005.xml
118052022004,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/118052022004.xml
110122021008,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/110122021008.xml
110122021007,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/110122021007.xml
110032022023,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/110032022023.xml
110032022022,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/110032022022.xml
110122021005,seadus,Rahvastikuregistri seadus,https://www.riigiteataja.ee/akt/110122021005.xml
128012022003,seadus,Ekspordi riikliku tagamise seadus,https://www.riigiteataja.ee/akt/128012022003.xml
182533,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/182533.xml
118022022002,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/118022022002.xml
122122021040,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/122122021040.xml
103012022019,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/103012022019.xml
103012022018,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/103012022018.xml
122122021035,seadus,Töölepingu seadus,https://www.riigiteataja.ee/akt/122122021035.xml
122122021034,seadus,Töölepingu seadus,https://www.riigiteataja.ee/akt/122122021034.xml
122122021022,seadus,Perehüvitiste seadus,https://www.riigiteataja.ee/akt/122122021022.xml
122122021021,seadus,Perehüvitiste seadus,https://www.riigiteataja.ee/akt/122122021021.xml
122122021032,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/122122021032.xml
115032022006,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/115032022006.xml
115032022007,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/115032022007.xml
110122021001,seadus,Riikliku perelepitusteenuse seadus,https://www.riigiteataja.ee/akt/110122021001.xml
102022022002,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/102022022002.xml
110122021012,seadus,Tsiviilkohtumenetluse seadustiku ja täitemenetluse seadustiku rakendamise seadus,https://www.riigiteataja.ee/akt/110122021012.xml
111032022006,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/111032022006.xml
111032022005,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/111032022005.xml
111032022004,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/111032022004.xml
122122021025,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/122122021025.xml
121062014022,seadus,Euroopa Liidu Nõukogu määruse (EMÜ) nr 2137/85 «Euroopa majandushuviühingu kohta» rakendamise seadus,https://www.riigiteataja.ee/akt/121062014022.xml
128042022012,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/128042022012.xml
128042022010,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/128042022010.xml
201062022004,seadus,Eesti Vabariigi ja Austria Vabariigi vahelise investeeringute soodustamise ja kaitse lepingu lõpetamise kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/201062022004.xml
105052022030,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/105052022030.xml
112032022007,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/112032022007.xml
105052022033,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/105052022033.xml
127052022017,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/127052022017.xml
127052022016,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/127052022016.xml
128042022005,seadus,Perekonnaseadus,https://www.riigiteataja.ee/akt/128042022005.xml
123042022001,seadus,Seadus «Riigi 2002. aasta lisaeelarve»,https://www.riigiteataja.ee/akt/123042022001.xml
123042022006,seadus,"Seadus ""Riigi 2004. aasta lisaeelarve""",https://www.riigiteataja.ee/akt/123042022006.xml
127022022007,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/127022022007.xml
113032019148,seadus,Riigikaitseseadus,https://www.riigiteataja.ee/akt/113032019148.xml
129062018009,seadus,Asjaõigusseaduse rakendamise seadus,https://www.riigiteataja.ee/akt/129062018009.xml
110032022013,seadus,Riigikaitseliste sundkoormiste seadus,https://www.riigiteataja.ee/akt/110032022013.xml
204032022001,seadus,Rahvusvahelise Tööorganisatsiooni meretöö konventsiooni koodeksi 2018. aasta muudatuste heakskiitmise seadus,https://www.riigiteataja.ee/akt/204032022001.xml
103012022026,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/103012022026.xml
122122021012,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/122122021012.xml
122122021011,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/122122021011.xml
122122021010,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/122122021010.xml
122122021042,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/122122021042.xml
127052022051,seadus,Väljateenitud aastate pensionide seadus,https://www.riigiteataja.ee/akt/127052022051.xml
115032022004,seadus,Eesti Vabariigi haridusseadus,https://www.riigiteataja.ee/akt/115032022004.xml
106082022022,seadus,Infoühiskonna teenuse seadus,https://www.riigiteataja.ee/akt/106082022022.xml
208072022001,seadus,Soome Vabariigi ja Rootsi Kuningriigi ühinemist käsitlevate Põhja-Atlandi lepingu protokollide heakskiitmise seadus,https://www.riigiteataja.ee/akt/208072022001.xml
110122021002,seadus,Lepitusseadus,https://www.riigiteataja.ee/akt/110122021002.xml
106082022014,seadus,Riigipiiri seadus,https://www.riigiteataja.ee/akt/106082022014.xml
125062021009,seadus,Euroopa Parlamendi valimise seadus,https://www.riigiteataja.ee/akt/125062021009.xml
1032375,seadus,Välisteenistuse seadus,https://www.riigiteataja.ee/akt/1032375.xml
112062021025,seadus,Geneetiliselt muundatud organismide keskkonda viimise seadus,https://www.riigiteataja.ee/akt/112062021025.xml
112062021035,seadus,Põhiseaduslikkuse järelevalve kohtumenetluse seadus,https://www.riigiteataja.ee/akt/112062021035.xml
112062021029,seadus,"Seadus ""2002. aasta riigieelarve""",https://www.riigiteataja.ee/akt/112062021029.xml
112062021037,seadus,Seadmete energiatõhususe seadus,https://www.riigiteataja.ee/akt/112062021037.xml
112062021008,seadus,Tsiviilseadustiku üldosa seadus,https://www.riigiteataja.ee/akt/112062021008.xml
112062021015,seadus,Planeerimis- ja ehitusseadus,https://www.riigiteataja.ee/akt/112062021015.xml
112062021003,seadus,Kirikute ja koguduste seadus,https://www.riigiteataja.ee/akt/112062021003.xml
112062021036,seadus,Isikuandmete kaitse seadus,https://www.riigiteataja.ee/akt/112062021036.xml
112062021012,seadus,Riigikogu kodukorra seadus,https://www.riigiteataja.ee/akt/112062021012.xml
112062021013,seadus,Rahuaja riigikaitse seadus,https://www.riigiteataja.ee/akt/112062021013.xml
112062021032,seadus,Mahepõllumajanduse seadus,https://www.riigiteataja.ee/akt/112062021032.xml
112062021028,seadus,Kindlustustegevuse seadus,https://www.riigiteataja.ee/akt/112062021028.xml
112062021021,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/112062021021.xml
13315835,seadus,Ühistatud vara maksumuse määramise seadus,https://www.riigiteataja.ee/akt/13315835.xml
821017,seadus,Tolliväärtuse määramise seadus,https://www.riigiteataja.ee/akt/821017.xml
248588,seadus,Mootorsõidukiaktsiisi seadus,https://www.riigiteataja.ee/akt/248588.xml
110112022005,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/110112022005.xml
110112022004,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/110112022004.xml
116122022016,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/116122022016.xml
120062022035,seadus,Tulundusühistuseadus,https://www.riigiteataja.ee/akt/120062022035.xml
120062022026,seadus,Sihtasutuste seadus,https://www.riigiteataja.ee/akt/120062022026.xml
105052022020,seadus,Kommertspandiseadus,https://www.riigiteataja.ee/akt/105052022020.xml
123122022011,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/123122022011.xml
116122022014,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/116122022014.xml
123122022010,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/123122022010.xml
123122022009,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/123122022009.xml
223122022001,seadus,Euroopa Molekulaarbioloogia Laboratooriumi asutamiskokkuleppega ühinemise seadus,https://www.riigiteataja.ee/akt/223122022001.xml
129062022015,seadus,Eesti Rahvusraamatukogu seadus,https://www.riigiteataja.ee/akt/129062022015.xml
113122022028,seadus,Eesti Kultuurkapitali seadus,https://www.riigiteataja.ee/akt/113122022028.xml
120122022005,seadus,Pühade ja tähtpäevade seadus,https://www.riigiteataja.ee/akt/120122022005.xml
119032019085,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/119032019085.xml
129122020020,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/129122020020.xml
120062022042,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/120062022042.xml
120062022041,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/120062022041.xml
109082022009,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/109082022009.xml
109082022008,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/109082022008.xml
109082022030,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/109082022030.xml
105052022023,seadus,Maaparandusseadus,https://www.riigiteataja.ee/akt/105052022023.xml
104082022007,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/104082022007.xml
116122022015,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/116122022015.xml
122122022007,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122122022007.xml
120062022020,seadus,Mittetulundusühingute seadus,https://www.riigiteataja.ee/akt/120062022020.xml
